id,labels
8596,5
8597,8
8598,2
8599,7
8600,1
8601,4
8602,9
8603,1
8604,8
8605,5
8606,6
8607,6
8608,2
8609,8
8610,8
8611,8
8612,2
8613,2
8614,3
8615,2
8616,7
8617,3
8618,5
8619,9
8620,2
8621,8
8622,8
8623,1
8624,7
8625,8
8626,8
8627,0
8628,2
8629,5
8630,1
8631,6
8632,8
8633,2
8634,5
8635,5
8636,2
8637,1
8638,3
8639,4
8640,9
8641,7
8642,1
8643,1
8644,4
8645,2
8646,1
8647,3
8648,1
8649,1
8650,8
8651,0
8652,4
8653,2
8654,2
8655,3
8656,8
8657,8
8658,8
8659,0
8660,1
8661,4
8662,2
8663,9
8664,4
8665,3
8666,2
8667,6
8668,3
8669,7
8670,8
8671,3
8672,6
8673,7
8674,5
8675,1
8676,3
8677,6
8678,2
8679,7
8680,1
8681,0
8682,2
8683,8
8684,6
8685,8
8686,7
8687,9
8688,5
8689,9
8690,7
8691,9
8692,8
8693,6
8694,1
8695,1
8696,9
8697,1
8698,8
8699,9
8700,1
8701,4
8702,9
8703,9
8704,6
8705,1
8706,7
8707,6
8708,8
8709,4
8710,5
8711,4
8712,2
8713,4
8714,7
8715,8
8716,5
8717,8
8718,9
8719,8
8720,5
8721,8
8722,4
8723,8
8724,1
8725,5
8726,1
8727,1
8728,0
8729,1
8730,5
8731,5
8732,1
8733,4
8734,5
8735,6
8736,1
8737,8
8738,9
8739,2
8740,7
8741,6
8742,7
8743,7
8744,8
8745,2
8746,8
8747,1
8748,4
8749,9
8750,7
8751,1
8752,2
8753,2
8754,6
8755,3
8756,3
8757,1
8758,0
8759,5
8760,6
8761,8
8762,9
8763,2
8764,1
8765,9
8766,6
8767,1
8768,8
8769,5
8770,4
8771,1
8772,1
8773,2
8774,1
8775,2
8776,9
8777,9
8778,7
8779,8
8780,0
8781,1
8782,1
8783,9
8784,9
8785,4
8786,1
8787,1
8788,2
8789,8
8790,8
8791,6
8792,9
8793,8
8794,5
8795,4
8796,1
8797,5
8798,3
8799,6
8800,8
8801,1
8802,8
8803,3
8804,1
8805,1
8806,1
8807,8
8808,1
8809,2
8810,1
8811,1
8812,2
8813,7
8814,8
8815,4
8816,1
8817,7
8818,1
8819,6
8820,6
8821,7
8822,4
8823,2
8824,9
8825,1
8826,5
8827,8
8828,1
8829,8
8830,1
8831,8
8832,8
8833,0
8834,9
8835,8
8836,8
8837,3
8838,9
8839,1
8840,1
8841,6
8842,1
8843,6
8844,1
8845,7
8846,8
8847,1
8848,8
8849,3
8850,7
8851,7
8852,9
8853,1
8854,1
8855,8
8856,8
8857,3
8858,4
8859,1
8860,2
8861,6
8862,1
8863,7
8864,9
8865,9
8866,6
8867,8
8868,7
8869,1
8870,8
8871,7
8872,8
8873,7
8874,8
8875,9
8876,7
8877,1
8878,1
8879,5
8880,7
8881,3
8882,8
8883,8
8884,3
8885,7
8886,0
8887,8
8888,1
8889,1
8890,8
8891,8
8892,9
8893,2
8894,9
8895,4
8896,1
8897,2
8898,1
8899,8
8900,5
8901,9
8902,1
8903,8
8904,2
8905,8
8906,9
8907,8
8908,7
8909,1
8910,7
8911,1
8912,8
8913,5
8914,1
8915,5
8916,1
8917,2
8918,4
8919,8
8920,7
8921,9
8922,1
8923,1
8924,8
8925,1
8926,1
8927,4
8928,3
8929,2
8930,2
8931,2
8932,9
8933,5
8934,4
8935,1
8936,9
8937,2
8938,2
8939,2
8940,2
8941,1
8942,8
8943,7
8944,2
8945,2
8946,1
8947,8
8948,2
8949,1
8950,9
8951,2
8952,6
8953,5
8954,4
8955,1
8956,1
8957,2
8958,4
8959,2
8960,7
8961,3
8962,5
8963,8
8964,7
8965,7
8966,8
8967,2
8968,7
8969,8
8970,7
8971,4
8972,2
8973,2
8974,3
8975,9
8976,1
8977,2
8978,3
8979,2
8980,1
8981,2
8982,8
8983,8
8984,2
8985,8
8986,1
8987,1
8988,5
8989,2
8990,3
8991,7
8992,2
8993,8
8994,2
8995,5
8996,6
8997,1
8998,1
8999,1
9000,2
9001,0
9002,6
9003,5
9004,6
9005,1
9006,7
9007,0
9008,2
9009,7
9010,8
9011,8
9012,2
9013,8
9014,2
9015,1
9016,9
9017,1
9018,8
9019,1
9020,2
9021,2
9022,1
9023,8
9024,2
9025,8
9026,7
9027,4
9028,2
9029,1
9030,9
9031,9
9032,7
9033,1
9034,4
9035,1
9036,8
9037,8
9038,2
9039,2
9040,4
9041,3
9042,8
9043,8
9044,2
9045,9
9046,7
9047,1
9048,1
9049,5
9050,1
9051,1
9052,6
9053,8
9054,2
9055,1
9056,8
9057,2
9058,9
9059,2
9060,8
9061,5
9062,1
9063,6
9064,1
9065,5
9066,8
9067,0
9068,0
9069,7
9070,8
9071,2
9072,7
9073,1
9074,0
9075,3
9076,2
9077,1
9078,0
9079,7
9080,6
9081,0
9082,4
9083,1
9084,2
9085,0
9086,9
9087,9
9088,0
9089,4
9090,1
9091,8
9092,7
9093,8
9094,8
9095,6
9096,2
9097,1
9098,8
9099,8
9100,4
9101,1
9102,9
9103,6
9104,8
9105,6
9106,2
9107,8
9108,8
9109,3
9110,8
9111,8
9112,9
9113,1
9114,1
9115,7
9116,9
9117,8
9118,1
9119,1
9120,8
9121,1
9122,7
9123,6
9124,5
9125,6
9126,2
9127,1
9128,2
9129,4
9130,8
9131,1
9132,6
9133,8
9134,9
9135,6
9136,1
9137,5
9138,6
9139,7
9140,2
9141,0
9142,7
9143,2
9144,5
9145,1
9146,4
9147,8
9148,4
9149,1
9150,1
9151,4
9152,3
9153,3
9154,1
9155,8
9156,8
9157,7
9158,3
9159,6
9160,8
9161,0
9162,4
9163,7
9164,3
9165,6
9166,2
9167,8
9168,8
9169,2
9170,4
9171,1
9172,3
9173,3
9174,8
9175,4
9176,2
9177,4
9178,4
9179,1
9180,1
9181,2
9182,4
9183,0
9184,5
9185,6
9186,1
9187,6
9188,2
9189,9
9190,9
9191,1
9192,8
9193,4
9194,3
9195,1
9196,2
9197,8
9198,1
9199,1
9200,2
9201,9
9202,0
9203,0
9204,3
9205,2
9206,2
9207,4
9208,8
9209,2
9210,7
9211,2
9212,1
9213,1
9214,9
9215,3
9216,2
9217,1
9218,1
9219,3
9220,1
9221,2
9222,2
9223,1
9224,2
9225,3
9226,1
9227,4
9228,2
9229,5
9230,4
9231,5
9232,6
9233,2
9234,2
9235,8
9236,1
9237,8
9238,1
9239,1
9240,5
9241,1
9242,2
9243,1
9244,9
9245,4
9246,0
9247,6
9248,1
9249,3
9250,0
9251,3
9252,1
9253,5
9254,5
9255,1
9256,3
9257,1
9258,3
9259,7
9260,0
9261,8
9262,8
9263,1
9264,1
9265,4
9266,8
9267,7
9268,4
9269,7
9270,0
9271,1
9272,0
9273,8
9274,2
9275,9
9276,4
9277,1
9278,8
9279,0
9280,8
9281,8
9282,4
9283,1
9284,4
9285,2
9286,3
9287,1
9288,2
9289,1
9290,1
9291,1
9292,5
9293,0
9294,1
9295,9
9296,5
9297,2
9298,1
9299,8
9300,2
9301,1
9302,1
9303,3
9304,2
9305,2
9306,4
9307,1
9308,8
9309,2
9310,8
9311,4
9312,2
9313,2
9314,9
9315,1
9316,9
9317,1
9318,5
9319,8
9320,9
9321,7
9322,7
9323,8
9324,4
9325,5
9326,1
9327,7
9328,5
9329,7
9330,8
9331,1
9332,8
9333,4
9334,8
9335,9
9336,8
9337,0
9338,8
9339,8
9340,5
9341,8
9342,2
9343,8
9344,0
9345,1
9346,1
9347,9
9348,8
9349,4
9350,8
9351,1
9352,2
9353,8
9354,2
9355,1
9356,2
9357,2
9358,2
9359,2
9360,1
9361,5
9362,9
9363,2
9364,4
9365,2
9366,8
9367,2
9368,6
9369,8
9370,8
9371,8
9372,0
9373,7
9374,2
9375,4
9376,8
9377,5
9378,2
9379,1
9380,9
9381,7
9382,1
9383,5
9384,9
9385,4
9386,4
9387,1
9388,4
9389,2
9390,7
9391,8
9392,8
9393,4
9394,0
9395,1
9396,9
9397,1
9398,7
9399,4
9400,3
9401,4
9402,1
9403,1
9404,7
9405,8
9406,2
9407,1
9408,9
9409,0
9410,3
9411,1
9412,3
9413,2
9414,1
9415,2
9416,8
9417,2
9418,1
9419,8
9420,0
9421,1
9422,3
9423,5
9424,1
9425,2
9426,2
9427,3
9428,8
9429,8
9430,2
9431,9
9432,2
9433,1
9434,1
9435,5
9436,1
9437,1
9438,0
9439,5
9440,2
9441,1
9442,8
9443,4
9444,9
9445,8
9446,7
9447,9
9448,8
9449,8
9450,8
9451,4
9452,8
9453,5
9454,1
9455,2
9456,5
9457,1
9458,3
9459,3
9460,2
9461,2
9462,2
9463,7
9464,8
9465,4
9466,8
9467,2
9468,5
9469,1
9470,8
9471,9
9472,0
9473,1
9474,4
9475,6
9476,0
9477,1
9478,6
9479,1
9480,6
9481,4
9482,8
9483,1
9484,2
9485,6
9486,5
9487,8
9488,1
9489,4
9490,0
9491,7
9492,6
9493,6
9494,9
9495,3
9496,8
9497,2
9498,1
9499,5
9500,8
9501,6
9502,1
9503,5
9504,8
9505,3
9506,0
9507,1
9508,1
9509,9
9510,9
9511,8
9512,8
9513,8
9514,2
9515,0
9516,2
9517,8
9518,6
9519,8
9520,5
9521,8
9522,6
9523,5
9524,8
9525,9
9526,3
9527,4
9528,2
9529,6
9530,2
9531,8
9532,0
9533,6
9534,1
9535,8
9536,8
9537,8
9538,7
9539,1
9540,1
9541,1
9542,6
9543,1
9544,1
9545,1
9546,2
9547,9
9548,4
9549,1
9550,4
9551,7
9552,2
9553,1
9554,8
9555,9
9556,3
9557,9
9558,1
9559,3
9560,7
9561,7
9562,2
9563,2
9564,7
9565,7
9566,2
9567,3
9568,7
9569,7
9570,4
9571,6
9572,2
9573,1
9574,1
9575,4
9576,7
9577,8
9578,5
9579,3
9580,8
9581,7
9582,1
9583,4
9584,2
9585,2
9586,2
9587,1
9588,4
9589,4
9590,9
9591,2
9592,9
9593,7
9594,5
9595,7
9596,9
9597,7
9598,9
9599,7
9600,4
9601,5
9602,1
9603,4
9604,8
9605,8
9606,1
9607,8
9608,7
9609,1
9610,8
9611,0
9612,2
9613,8
9614,6
9615,2
9616,2
9617,8
9618,1
9619,1
9620,7
9621,9
9622,9
9623,3
9624,0
9625,1
9626,1
9627,8
9628,5
9629,1
9630,8
9631,8
9632,1
9633,8
9634,9
9635,1
9636,1
9637,8
9638,8
9639,4
9640,2
9641,0
9642,9
9643,1
9644,0
9645,1
9646,6
9647,0
9648,1
9649,8
9650,8
9651,7
9652,7
9653,2
9654,2
9655,3
9656,3
9657,1
9658,6
9659,8
9660,1
9661,5
9662,0
9663,4
9664,5
9665,5
9666,8
9667,5
9668,1
9669,5
9670,3
9671,4
9672,5
9673,1
9674,7
9675,2
9676,8
9677,2
9678,2
9679,1
9680,4
9681,1
9682,2
9683,7
9684,0
9685,8
9686,8
9687,2
9688,0
9689,5
9690,2
9691,8
9692,6
9693,2
9694,8
9695,2
9696,2
9697,4
9698,7
9699,2
9700,2
9701,1
9702,1
9703,1
9704,6
9705,8
9706,8
9707,2
9708,4
9709,2
9710,7
9711,1
9712,0
9713,8
9714,9
9715,9
9716,8
9717,8
9718,8
9719,1
9720,2
9721,2
9722,3
9723,8
9724,5
9725,0
9726,8
9727,4
9728,1
9729,0
9730,2
9731,4
9732,1
9733,1
9734,1
9735,2
9736,9
9737,2
9738,2
9739,7
9740,5
9741,1
9742,1
9743,8
9744,2
9745,1
9746,8
9747,2
9748,9
9749,8
9750,8
9751,1
9752,1
9753,3
9754,7
9755,8
9756,7
9757,2
9758,9
9759,2
9760,7
9761,9
9762,9
9763,7
9764,1
9765,7
9766,7
9767,8
9768,5
9769,1
9770,0
9771,0
9772,3
9773,5
9774,3
9775,2
9776,1
9777,2
9778,8
9779,7
9780,2
9781,6
9782,8
9783,2
9784,0
9785,2
9786,2
9787,8
9788,7
9789,4
9790,1
9791,0
9792,9
9793,4
9794,9
9795,1
9796,5
9797,6
9798,2
9799,4
9800,2
9801,3
9802,8
9803,1
9804,6
9805,5
9806,8
9807,8
9808,1
9809,7
9810,8
9811,9
9812,2
9813,8
9814,4
9815,9
9816,1
9817,8
9818,9
9819,1
9820,3
9821,5
9822,7
9823,7
9824,8
9825,7
9826,1
9827,2
9828,8
9829,1
9830,0
9831,9
9832,4
9833,7
9834,9
9835,8
9836,2
9837,6
9838,9
9839,8
9840,1
9841,8
9842,2
9843,3
9844,2
9845,2
9846,6
9847,2
9848,8
9849,0
9850,2
9851,2
9852,9
9853,5
9854,9
9855,4
9856,1
9857,8
9858,1
9859,7
9860,5
9861,8
9862,4
9863,9
9864,4
9865,4
9866,1
9867,2
9868,1
9869,1
9870,1
9871,2
9872,7
9873,2
9874,8
9875,7
9876,1
9877,7
9878,9
9879,0
9880,8
9881,3
9882,5
9883,3
9884,8
9885,6
9886,9
9887,8
9888,7
9889,2
9890,2
9891,5
9892,5
9893,9
9894,0
9895,1
9896,1
9897,2
9898,2
9899,8
9900,9
9901,2
9902,4
9903,2
9904,2
9905,7
9906,8
9907,8
9908,8
9909,0
9910,1
9911,1
9912,2
9913,9
9914,7
9915,4
9916,9
9917,5
9918,8
9919,3
9920,2
9921,1
9922,1
9923,8
9924,6
9925,1
9926,4
9927,8
9928,2
9929,1
9930,9
9931,9
9932,6
9933,6
9934,8
9935,9
9936,4
9937,5
9938,2
9939,8
9940,2
9941,6
9942,6
9943,8
9944,8
9945,5
9946,2
9947,5
9948,2
9949,8
9950,8
9951,9
9952,1
9953,2
9954,8
9955,8
9956,1
9957,6
9958,5
9959,3
9960,4
9961,7
9962,4
9963,2
9964,8
9965,1
9966,7
9967,5
9968,1
9969,5
9970,2
9971,4
9972,8
9973,7
9974,5
9975,1
9976,1
9977,5
9978,1
9979,2
9980,9
9981,2
9982,8
9983,1
9984,6
9985,7
9986,2
9987,8
9988,4
9989,1
9990,1
9991,8
9992,7
9993,3
9994,7
9995,0
9996,6
9997,7
9998,8
9999,2
10000,1
